servicetime,status,latency
0.016590882,0.062635,200
0.016621394,0.065004,200
0.017454319,0.065352,200
0.01706016,0.064290,200
0.019074593,0.067762,200
0.018526161,0.066899,200
0.017302372,0.066655,200
0.01762099,0.067266,200
0.01733704,0.067611,200
0.02010746,0.066561,200
0.019461123,0.067616,200
0.022568325,0.069371,200
0.015580692,0.061598,200
0.01663929,0.064301,200
0.017928053,0.067699,200
0.017704625,0.067084,200
0.019174911,0.067466,200
0.018058456,0.066654,200
0.01851934,0.067866,200
0.016354218,0.065724,200
0.01664367,0.066040,200
0.016406521,0.062612,200
0.017045578,0.067702,200
0.017150592,0.065229,200
0.017032633,0.065126,200
0.016291222,0.063920,200
0.01779712,0.066213,200
0.01605977,0.062705,200
0.018802518,0.065506,200
0.020512912,0.076407,200
0.023338776,0.072828,200
0.016305467,0.065590,200
0.025859434,0.075765,200
0.020357369,0.069675,200
0.020497361,0.074377,200
0.018201863,0.066646,200
0.016101746,0.065771,200
0.016735245,0.066912,200
0.017842695,0.080473,200
0.016872047,0.063717,200
0.016840078,0.063146,200
0.02112674,0.070668,200
0.017409516,0.064764,200
0.017100524,0.067156,200
,0.005955,503
,0.005160,503
,0.006175,503
,0.005229,503
0.018278683,0.024439,200
0.01787853,0.067270,200
0.02299351,0.071688,200
0.01967944,0.077719,200
0.01636243,0.064063,200
0.016801195,0.068061,200
0.016524537,0.063148,200
0.020770052,0.067770,200
0.01644146,0.066961,200
0.01892452,0.069323,200
0.015682733,0.080237,200
0.022070676,0.072602,200
0.022290796,0.069956,200
0.019058472,0.068596,200
0.02046704,0.068895,200
0.01914977,0.072284,200
0.017390013,0.066507,200
0.022339107,0.071718,200
0.016982676,0.066352,200
0.017351732,0.064180,200
0.017910933,0.067518,200
0.02211429,0.053094,200
0.018746495,0.066514,200
0.01575044,0.063116,200
0.015760772,0.066067,200
0.022817312,0.072736,200
0.02167067,0.068973,200
0.021522433,0.069560,200
0.019134438,0.069165,200
0.016897747,0.064385,200
0.017851183,0.066828,200
0.017499031,0.065908,200
0.017365761,0.065382,200
0.018815322,0.069599,200
0.017026853,0.064538,200
0.020743916,0.070494,200
0.017580556,0.064880,200
0.017657526,0.065886,200
0.022126354,0.070341,200
0.02059964,0.071268,200
0.017037172,0.066126,200
0.01597031,0.064856,200
0.016686749,0.065215,200
0.016401725,0.066737,200
0.020239787,0.071594,200
0.022438044,0.073246,200
0.023017524,0.082327,200
0.017255927,0.066898,200
0.016460903,0.065693,200
0.023321716,0.070930,200
0.018604439,0.067739,200
0.01852614,0.066895,200
0.01884151,0.066449,200
0.017438982,0.064237,200
0.017092839,0.066583,200
0.018333156,0.065987,200
0.018222744,0.067666,200
0.016443515,0.073036,200
0.016083796,0.062933,200
0.017743556,0.068298,200
0.016323404,0.064277,200
0.022259107,0.072250,200
0.01731493,0.064091,200
0.01878878,0.065292,200
0.020603724,0.070000,200
0.017321916,0.065587,200
0.017258516,0.067988,200
0.017289564,0.065631,200
0.016965259,0.064837,200
0.018617803,0.077154,200
0.016614545,0.064851,200
0.016411416,0.067280,200
0.021091659,0.073509,200
0.016655918,0.066476,200
0.018039452,0.067113,200
0.020384006,0.071413,200
0.023434732,0.070503,200
0.017038425,0.063870,200
0.017845143,0.065678,200
0.015110432,0.064026,200
0.015136871,0.062309,200
0.019879382,0.068517,200
0.014725394,0.061253,200
0.020474788,0.069135,200
0.018691666,0.065740,200
0.014355795,0.061093,200
0.014711066,0.063111,200
0.014266725,0.063904,200
0.01607521,0.064645,200
0.015453996,0.063225,200
0.015179405,0.063957,200
0.015027967,0.078583,200
0.019420376,0.065705,200
0.01591329,0.065733,200
0.01447048,0.064116,200
0.018644484,0.068352,200
0.014455787,0.064652,200
0.013426641,0.061806,200
0.015601456,0.065247,200
0.02205619,0.071654,200
0.019153466,0.069047,200
0.018771144,0.068072,200
0.015668973,0.062277,200
0.014677292,0.062832,200
0.023183074,0.072177,200
0.020922087,0.069286,200
0.023265114,0.069769,200
0.016630474,0.067166,200
0.0174275,0.068555,200
0.018538779,0.066246,200
0.017755335,0.066825,200
0.016685313,0.063935,200
0.027264183,0.073808,200
0.020767272,0.069964,200
0.015785376,0.064364,200
0.017009337,0.066088,200
0.016570192,0.065008,200
0.017321816,0.065174,200
0.019260122,0.065941,200
0.023046764,0.074431,200
0.023947315,0.073871,200
0.019140817,0.066941,200
0.02563442,0.073784,200
0.022917263,0.069448,200
0.02582658,0.073032,200
0.017924344,0.067291,200
0.023245605,0.071697,200
0.019873869,0.068082,200
0.02174366,0.069466,200
0.017253373,0.064712,200
0.01670414,0.063422,200
0.02190749,0.070642,200
0.019896386,0.069421,200
0.022019444,0.071827,200
0.019563302,0.067320,200
0.01780379,0.066184,200
0.02418964,0.075346,200
0.015668545,0.062524,200
0.02221138,0.071535,200
0.017714432,0.064416,200
0.018270288,0.066269,200
0.025377229,0.075619,200
0.01923489,0.067641,200
0.019837633,0.066525,200
0.019634863,0.069670,200
0.022698505,0.073706,200
0.017147908,0.068389,200
0.02184909,0.070721,200
0.019447252,0.069280,200
0.016702702,0.065313,200
0.016006539,0.064841,200
0.02000812,0.067941,200
0.020114187,0.067192,200
0.02235774,0.070513,200
0.016732914,0.065347,200
0.022247896,0.071355,200
0.016362168,0.065147,200
0.017459093,0.069560,200
0.017828375,0.066246,200
0.021048702,0.069850,200
0.0183599,0.068515,200
0.020136043,0.070162,200
0.019637404,0.067877,200
0.020875191,0.068515,200
0.02182055,0.069936,200
0.022108624,0.076637,200
0.019208657,0.068417,200
0.018246526,0.067246,200
0.016659608,0.066232,200
0.022842737,0.071477,200
0.021325888,0.070647,200
0.01948106,0.071663,200
0.017879805,0.068488,200
0.017663388,0.066779,200
0.01761254,0.065914,200
0.022181856,0.071232,200
0.017409667,0.065176,200
0.01729632,0.066807,200
0.016988184,0.066137,200
0.01593828,0.062546,200
0.017049033,0.067340,200
0.017163105,0.066827,200
0.017608073,0.067226,200
0.020101324,0.066954,200
0.019844685,0.070260,200
0.020876268,0.068136,200
0.020069648,0.067922,200
0.01680452,0.066789,200
0.016282765,0.066470,200
0.017117113,0.065574,200
0.018695487,0.067665,200
0.021986209,0.072205,200
0.017398352,0.065764,200
0.019359492,0.066736,200
0.018213596,0.066138,200
0.020561295,0.068574,200
0.016960708,0.065758,200
0.021683024,0.072094,200
0.016362984,0.065018,200
0.016773215,0.064439,200
0.017037468,0.065643,200
0.015934546,0.068511,200
0.01962278,0.069130,200
0.019632388,0.068498,200
0.022438535,0.071008,200
0.014828303,0.064374,200
0.019924778,0.067125,200
0.015767906,0.063577,200
0.016805967,0.063425,200
0.017012695,0.063833,200
0.021641405,0.068210,200
0.017342784,0.064538,200
0.01576123,0.062062,200
0.018625308,0.065286,200
0.01659824,0.063166,200
0.018159203,0.068085,200
0.022310868,0.072128,200
0.016070457,0.064547,200
0.019636108,0.068085,200
0.018175391,0.066318,200
0.020540765,0.067083,200
0.016693586,0.065585,200
0.018462172,0.065880,200
0.018070051,0.069195,200
0.019103348,0.067382,200
0.019821092,0.069962,200
0.022938674,0.071565,200
0.026967619,0.077212,200
0.017212369,0.063560,200
0.02088002,0.070231,200
0.021631457,0.071784,200
0.01856304,0.067778,200
0.017423157,0.068509,200
0.027442908,0.087965,200
0.017273309,0.065773,200
0.016802952,0.065042,200
0.017175838,0.064347,200
0.020544972,0.086239,200
0.015819661,0.063003,200
0.01614339,0.065116,200
0.016848564,0.065504,200
0.015993359,0.062196,200
0.033983473,0.083074,200
0.016511645,0.082944,200
0.017428884,0.067537,200
0.018593067,0.066161,200
0.017160237,0.066994,200
0.017172068,0.064754,200
0.02023066,0.071063,200
0.019804537,0.068011,200
0.020216297,0.069171,200
0.022353696,0.069397,200
0.019638265,0.069176,200
0.01853873,0.068018,200
0.021451153,0.084943,200
0.02367294,0.077485,200
,0.007024,503
,0.005883,503
,0.005762,503
0.022661371,0.029705,200
0.021400128,0.076060,200
0.017987326,0.065206,200
0.019220302,0.082185,200
0.02088505,0.070397,200
0.020666016,0.080463,200
0.021916045,0.069290,200
0.021402713,0.069880,200
0.018151922,0.065189,200
0.01857851,0.067322,200
0.016866388,0.067004,200
0.016383734,0.064308,200
0.01902213,0.065383,200
0.022781478,0.069193,200
0.01881724,0.068746,200
0.020870563,0.067492,200
0.017098036,0.064153,200
0.022952745,0.075650,200
0.017974678,0.069118,200
0.01994821,0.071283,200
0.021776304,0.071917,200
0.01732277,0.066064,200
0.017647943,0.068046,200
0.018587844,0.065937,200
0.022837374,0.072675,200
0.023143735,0.073382,200
0.020956228,0.072685,200
0.01920009,0.066807,200
0.020213012,0.070747,200
0.02100008,0.070453,200
0.016446631,0.065544,200
0.021044845,0.068469,200
0.023302237,0.077160,200
